"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_4770","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"clpP_3","","ATP-dependent Clp protease proteolytic subunit","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_4772","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_4773","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_4774","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_4995","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5015","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5049","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"pepF1_2","","Oligoendopeptidase F, plasmid","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5078","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5084","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5085","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5089","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5090","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5091","","Antitoxin","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5092","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5093","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5094","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5095","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"yobK","","Antitoxin YobK","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5099","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5100","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5105","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5108","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5109","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5111","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5112","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"yxdM_5","","ABC transporter permease protein YxdM","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5117","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"yxxD_2","","Antitoxin YxxD","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_6914","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_6915","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_6916","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_7838","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_7882","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_822","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"yjeH_1","","L-methionine/branched-chain amino acid exporter YjeH","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8582","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8691","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8696","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_87","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"ywqJ","","Putative ribonuclease YwqJ","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8717","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8718","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8719","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8723","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8725","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8769","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8822","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8910","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_8940","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"scrK","","Fructokinase","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_9244","","tRNA-Pro(tgg)","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"fumC_3","","Aspartate ammonia-lyase","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_941","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_956","","hypothetical protein","1","8","6","1","14.285714285714285","11.11111111111111","0.020833333333333332","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_1469","","hypothetical protein","6","1","1","8","85.71428571428571","88.88888888888889","48.0","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"lysS_1","","Lysine--tRNA ligase","6","1","1","8","85.71428571428571","88.88888888888889","48.0","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_5312","","hypothetical protein","6","1","1","8","85.71428571428571","88.88888888888889","48.0","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_854","pepF1_3","Oligoendopeptidase F, plasmid","6","1","1","8","85.71428571428571","88.88888888888889","48.0","0.008741258741258747","1.0","0.06588303108540033","1","1","1","1.0","1.0"
"group_10309","","tRNA-Pro(tgg)","0","6","7","3","0.0","33.33333333333333","0.0","0.01136363636363636","1.0","0.08547917599641736","1","0","1","1.0","1.0"
"rimL_1","","Ribosomal-protein-serine acetyltransferase","0","6","7","3","0.0","33.33333333333333","0.0","0.01136363636363636","1.0","0.08547917599641736","1","0","1","1.0","1.0"
"group_10344","","tRNA-Tyr(gta)","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_10353","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_10437","","tRNA-His(gtg)","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"nrdF","","Ribonucleoside-diphosphate reductase subunit beta","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_112","xylB_1","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_1123","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_1209","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_1345","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_1490","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"sdaC_2","","Serine transporter","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"estD_1","","Esterase EstD","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"ctc_2","","S-layer protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"gabR_2","","HTH-type transcriptional regulatory protein GabR","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"csbD_1","","Stress response protein CsbD","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_17","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"ykoD_2","","Putative HMP/thiamine import ATP-binding protein YkoD","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_1729","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"yknW_2","","Membrane protein YknW","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_1878","","putative methyltransferase","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"gpgS_3","","Glucosyl-3-phosphoglycerate synthase","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"group_1883","","hypothetical protein","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"speE_1","","Polyamine aminopropyltransferase","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
"amiF","","Formamidase","3","9","4","0","42.857142857142854","0.0","0.0","0.019230769230769218","1.0","0.09893997511922034","1","0","1","1.0","1.0"
